Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,,,10433675245,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,,,55837858384,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,,,25364914055,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,,,2314165806,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,,,4652151693,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,7658011298,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,4460519373,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,,,3355159223,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,,,164243850,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,2372879268,,,4
