Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,87558564,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,25,"Salt, sulphur, earth, stone, plaster, lime and cement",1,No Quantity,,,,,,,149283399,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,25,"Salt, sulphur, earth, stone, plaster, lime and cement",1,No Quantity,,,,,,,210985366,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,25,"Salt, sulphur, earth, stone, plaster, lime and cement",1,No Quantity,,,,,,,256519840,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,25,"Salt, sulphur, earth, stone, plaster, lime and cement",1,No Quantity,,,,,,,449845210,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,2196880885,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,2454387909,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,2288818176,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,2198374173,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,,,,,6887914356,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,,,,,10344675927,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,,,,,6791692800,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,,,,,8930118806,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,28,"Inorganic chemicals, precious metal compound, isotopes",1,No Quantity,,,,,,,744392564,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,28,"Inorganic chemicals, precious metal compound, isotopes",1,No Quantity,,,,,,,774418626,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,28,"Inorganic chemicals, precious metal compound, isotopes",1,No Quantity,,,,,,,942173888,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,28,"Inorganic chemicals, precious metal compound, isotopes",1,No Quantity,,,,,,,997580907,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,3122042137,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,3060578307,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,3490131200,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,5525380163,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,265497176,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,243519171,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,386471456,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,627740161,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,3563239135,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,2994913656,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,2505648384,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,2248190252,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",1,No Quantity,,,,,,,858529418,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",1,No Quantity,,,,,,,1045397806,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",1,No Quantity,,,,,,,1068502592,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",1,No Quantity,,,,,,,1298484191,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,53268589,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,72567885,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,85859136,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,128248742,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,236472006,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,257712110,,,0
